frame#,Prot_CA,Prot_Backbone,Prot_Sidechain,Prot_All_Heavy
489,2.606,2.663,3.640,3.004
490,2.532,2.569,3.594,2.961
491,2.841,2.871,3.785,3.216
492,2.682,2.726,3.799,3.131
493,2.665,2.725,3.692,3.103
494,3.041,3.079,3.843,3.392
495,3.184,3.198,4.095,3.566
496,3.310,3.304,4.169,3.610
497,3.177,3.182,4.026,3.468
498,3.026,3.028,4.018,3.451
499,2.794,2.828,3.777,3.161
500,3.155,3.152,4.069,3.493
501,2.611,2.587,3.591,2.975
502,2.928,2.907,3.823,3.269
503,2.964,2.952,3.873,3.334
504,2.809,2.813,3.639,3.097
505,2.797,2.838,3.737,3.165
506,2.953,2.948,3.867,3.284
507,2.611,2.653,3.630,3.019
508,2.834,2.829,3.702,3.146
509,2.687,2.718,3.772,3.110
510,2.501,2.482,3.687,2.990
511,2.906,2.891,3.936,3.352
512,2.582,2.580,3.492,2.945
513,2.632,2.613,3.668,3.035
514,2.425,2.425,3.689,2.990
515,2.619,2.648,3.621,3.031
516,2.160,2.203,3.352,2.668
517,2.097,2.117,3.477,2.716
518,2.235,2.235,3.473,2.768
519,2.480,2.518,3.481,2.924
520,2.676,2.697,3.770,3.109
521,2.934,2.976,3.798,3.288
522,2.987,3.067,3.920,3.374
523,2.541,2.581,3.763,3.115
524,2.597,2.603,3.694,3.031
525,2.242,2.280,3.470,2.826
526,2.214,2.244,3.678,2.880
527,2.037,2.080,3.374,2.665
528,2.085,2.070,3.530,2.764
529,2.473,2.497,3.913,3.142
530,2.334,2.344,3.529,2.888
531,2.532,2.540,3.733,3.058
532,2.366,2.356,3.798,2.964
533,2.233,2.291,3.335,2.707
534,2.364,2.416,3.494,2.861
535,2.594,2.550,3.901,3.155
536,2.381,2.363,3.794,3.013
537,2.607,2.661,3.898,3.174
538,2.664,2.686,3.713,3.096
539,2.463,2.488,3.584,2.952
540,2.222,2.270,3.282,2.676
541,2.437,2.480,3.397,2.898
542,2.481,2.530,3.421,2.894
543,2.153,2.197,3.389,2.749
544,2.406,2.459,3.711,3.067
545,2.346,2.427,3.776,3.049
546,2.504,2.527,3.799,3.114
547,2.229,2.253,3.613,2.909
548,2.552,2.593,3.899,3.189
549,2.602,2.648,3.663,3.058
550,2.767,2.820,3.579,3.052
551,2.631,2.701,3.601,3.045
552,2.573,2.544,3.695,3.021
553,3.015,3.059,4.018,3.398
554,2.782,2.796,3.899,3.185
555,2.610,2.638,3.813,3.088
556,2.793,2.787,3.763,3.167
557,2.617,2.630,3.597,2.983
558,2.867,2.837,3.647,3.133
559,2.892,2.890,3.843,3.253
560,2.827,2.876,3.892,3.283
561,2.755,2.815,3.721,3.157
562,2.611,2.676,3.545,3.005
563,2.655,2.699,3.756,3.148
564,2.283,2.339,3.527,2.835
565,2.616,2.671,3.515,2.990
566,2.453,2.502,3.564,2.939
567,2.396,2.455,3.530,2.927
568,2.365,2.430,3.564,2.940
569,2.502,2.544,3.528,3.012
570,2.189,2.267,3.448,2.796
571,3.035,3.019,4.143,3.503
572,3.025,2.983,4.288,3.590
573,2.634,2.618,4.116,3.354
574,2.704,2.697,3.827,3.195
575,3.006,3.013,4.167,3.524
576,3.010,3.037,3.935,3.408
577,3.043,3.070,3.997,3.428
578,2.987,2.967,3.905,3.317
579,2.860,2.882,3.951,3.352
580,2.464,2.476,3.776,3.052
581,2.534,2.523,3.614,2.992
582,2.735,2.760,3.739,3.155
583,2.597,2.621,3.542,2.995
584,2.531,2.552,3.483,2.892
585,2.388,2.424,3.281,2.737
586,2.672,2.704,3.585,3.011
587,2.524,2.577,3.635,2.986
588,2.919,2.949,3.944,3.331
589,2.713,2.714,3.773,3.129
590,2.732,2.790,3.859,3.217
591,2.539,2.560,3.857,3.130
592,2.869,2.881,4.121,3.349
593,2.522,2.539,3.389,2.853
594,2.729,2.776,3.763,3.120
595,2.845,2.863,3.762,3.150
596,2.656,2.726,3.568,2.978
597,2.639,2.666,3.571,2.931
598,2.698,2.748,3.349,2.881
599,2.543,2.603,3.556,2.896
600,2.407,2.439,3.377,2.762
601,2.456,2.493,3.371,2.773
602,2.508,2.569,3.537,2.904
603,2.506,2.577,3.503,2.873
604,2.580,2.654,3.364,2.834
605,2.596,2.626,3.433,2.874
606,2.596,2.647,3.500,2.915
607,2.502,2.555,3.250,2.743
608,2.785,2.771,3.547,2.990
609,2.632,2.657,3.506,2.901
610,2.436,2.471,3.313,2.715
611,2.490,2.538,3.440,2.814
612,2.812,2.822,3.612,3.040
613,2.696,2.718,3.511,2.964
614,2.494,2.534,3.311,2.768
615,2.144,2.192,3.167,2.532
616,2.368,2.412,3.230,2.678
617,2.210,2.291,3.181,2.589
618,2.278,2.341,3.241,2.663
619,2.133,2.159,3.204,2.541
620,2.505,2.567,3.247,2.767
621,2.593,2.650,3.488,2.906
622,2.598,2.627,3.635,2.997
623,2.708,2.713,3.537,2.953
624,2.950,2.936,3.812,3.219
625,2.887,2.931,3.690,3.136
626,2.835,2.855,3.649,3.099
627,2.862,2.887,3.733,3.134
628,2.814,2.797,3.757,3.119
629,3.022,3.012,3.851,3.264
630,2.951,2.960,3.821,3.240
631,2.850,2.870,3.839,3.169
632,2.991,3.010,3.734,3.236
633,2.750,2.786,3.660,3.091
634,2.916,2.925,3.725,3.187
635,2.608,2.626,3.618,2.980
636,2.549,2.558,3.589,2.954
637,2.743,2.760,3.719,3.061
638,2.585,2.620,3.579,2.937
639,2.895,2.897,3.964,3.269
640,2.804,2.792,3.792,3.125
641,2.767,2.813,3.765,3.133
642,2.509,2.545,3.562,2.903
643,3.020,3.033,3.998,3.364
644,2.902,2.910,3.901,3.208
645,2.652,2.672,3.582,2.958
646,2.376,2.386,3.418,2.726
647,2.576,2.610,3.477,2.882
648,3.213,3.241,4.052,3.484
649,2.720,2.769,3.663,3.008
650,3.087,3.119,3.956,3.378
651,3.132,3.154,3.882,3.384
652,3.090,3.129,4.026,3.445
653,3.000,3.066,4.039,3.389
654,2.963,3.014,3.839,3.265
655,2.899,2.946,3.886,3.258
656,3.167,3.224,4.042,3.506
657,3.002,3.025,3.859,3.286
658,2.950,2.995,3.656,3.155
659,3.254,3.304,4.039,3.503
660,3.041,3.070,3.947,3.349
661,2.790,2.858,3.764,3.099
662,2.960,2.985,3.754,3.173
663,2.895,2.924,3.720,3.135
664,2.853,2.852,3.613,3.040
665,3.067,3.082,3.759,3.206
666,3.006,3.026,3.682,3.135
667,2.996,3.006,3.847,3.268
668,2.920,2.945,3.638,3.110
669,3.143,3.162,3.906,3.360
670,2.732,2.751,3.634,3.027
671,2.799,2.833,3.692,3.085
672,3.044,3.047,3.832,3.257
673,3.076,3.063,3.861,3.277
674,3.290,3.252,4.039,3.461
675,2.862,2.852,3.876,3.200
676,2.659,2.665,3.351,2.857
677,3.019,3.027,3.839,3.275
678,3.172,3.171,4.199,3.516
679,2.594,2.585,3.561,2.929
680,2.421,2.489,3.489,2.850
681,2.360,2.356,3.443,2.783
682,2.483,2.467,3.756,3.013
683,2.237,2.282,3.271,2.668
684,2.401,2.457,3.469,2.836
685,2.494,2.490,3.628,2.959
686,2.893,2.897,4.022,3.338
687,2.790,2.803,3.608,3.062
688,2.891,2.924,3.757,3.203
689,3.134,3.167,4.363,3.633
690,3.305,3.275,4.516,3.741
691,2.982,2.982,4.133,3.410
692,3.109,3.100,4.395,3.597
693,2.905,2.939,4.225,3.441
694,3.325,3.322,4.548,3.795
695,3.710,3.685,4.897,4.129
696,4.198,4.185,5.321,4.612
697,3.790,3.757,5.025,4.234
698,3.794,3.706,4.979,4.205
699,3.735,3.667,5.017,4.181
700,3.957,3.933,5.056,4.316
701,3.680,3.634,4.742,4.061
702,3.916,3.890,4.873,4.239
703,3.943,3.903,4.930,4.261
704,3.979,3.940,4.894,4.275
705,3.979,3.955,4.936,4.289
706,3.895,3.892,4.980,4.270
707,3.966,3.963,4.828,4.232
708,3.572,3.579,4.526,3.874
709,3.689,3.713,4.462,3.907
710,3.584,3.587,4.367,3.819
711,3.962,3.981,4.670,4.154
712,3.590,3.617,4.459,3.871
713,3.826,3.807,4.797,4.108
714,3.158,3.151,4.246,3.530
715,3.300,3.300,4.306,3.619
716,3.836,3.837,4.845,4.177
717,3.642,3.639,4.658,3.947
718,3.436,3.445,4.536,3.832
719,3.367,3.389,4.418,3.720
720,3.719,3.713,4.795,4.062
721,3.633,3.622,4.721,3.978
722,3.266,3.233,4.512,3.695
723,3.540,3.542,4.535,3.872
724,3.451,3.470,4.592,3.834
725,3.270,3.306,4.621,3.788
726,3.546,3.522,4.706,3.951
727,4.555,4.488,5.664,4.928
728,4.275,4.228,5.375,4.623
729,4.068,4.043,5.116,4.387
730,4.405,4.372,5.495,4.738
731,4.270,4.218,5.398,4.628
732,4.444,4.435,5.515,4.785
733,3.868,3.820,5.080,4.257
734,3.316,3.312,4.335,3.656
735,3.442,3.381,4.621,3.846
736,3.313,3.263,4.594,3.822
737,3.753,3.680,5.053,4.274
738,3.955,3.898,5.334,4.519
739,4.035,3.976,5.049,4.370
740,3.586,3.532,4.755,4.037
741,3.916,3.900,4.901,4.295
742,3.985,3.957,5.152,4.413
743,3.969,3.934,4.929,4.299
744,3.631,3.625,4.814,4.062
745,3.302,3.303,4.144,3.568
746,3.662,3.640,4.442,3.892
747,3.600,3.601,4.251,3.783
748,3.659,3.617,4.405,3.894
749,3.299,3.291,4.214,3.605
750,3.582,3.584,4.426,3.873
751,2.725,2.729,3.838,3.159
752,3.049,3.053,3.949,3.341
753,2.774,2.755,4.022,3.240
754,2.726,2.736,3.761,3.085
755,3.581,3.564,4.309,3.755
756,3.824,3.793,4.389,3.918
757,3.680,3.679,4.625,3.994
758,3.916,3.887,4.968,4.289
759,3.242,3.239,4.335,3.633
760,3.284,3.279,4.137,3.525
761,3.537,3.505,4.538,3.866
762,3.084,3.077,3.871,3.352
763,2.936,2.935,3.807,3.216
764,2.887,2.909,3.605,3.094
765,2.903,2.940,3.824,3.193
